pos,vertex,degree,p_size,cliques,seconds
1423,72891,1,1,1,1.9689996406668797e-06
1424,7358,1,1,1,1.7940001271199435e-06
1425,15557,1,1,1,1.8060000002151355e-06
1426,15558,1,0,0,1.014999725157395e-06
1427,31957,1,1,1,1.8779992387862876e-06
1428,72948,1,1,1,1.702000190562103e-06
1429,7413,1,1,1,2.058000063698273e-06
1430,23801,1,1,1,1.9540002540452406e-06
1431,48377,1,1,1,1.5079995137057267e-06
1432,7417,1,1,1,1.4589995771530084e-06
1433,67676,2,0,0,1.3179997040424496e-06
1434,64767,1,1,1,1.901000359794125e-06
1435,40192,1,1,1,1.657000211707782e-06
1436,40194,1,1,1,1.7899992599268444e-06
1437,48390,1,1,1,1.939999492606148e-06
1438,48395,1,1,1,1.749999682942871e-06
1439,56588,1,1,1,2.0169991330476478e-06
1440,56593,1,1,1,1.5519999578827992e-06
1441,15672,1,1,1,1.469999915570952e-06
1442,64828,1,1,1,1.5659998098271899e-06
1443,56640,1,1,1,1.6819994925754145e-06
1444,32073,1,1,1,1.577999682922382e-06
1445,40266,1,1,1,1.497000084782485e-06
1446,40267,1,1,1,1.863999386841897e-06
1447,81225,1,1,1,1.759000042511616e-06
1448,81230,1,1,1,1.8330001694266684e-06
1449,23888,1,1,1,1.609000719327014e-06
1450,23893,1,1,1,1.4900006135576405e-06
1451,64894,1,1,1,1.725999936752487e-06
1452,73100,1,1,1,1.7060001482605003e-06
1453,73108,2,1,1,2.4020000637392513e-06
1454,81320,1,1,1,1.7209995348821394e-06
1455,81321,1,1,1,1.5380001059384085e-06
1456,56775,1,1,1,1.7249994925805368e-06
1457,64970,1,1,1,1.7879992810776457e-06
1458,56780,1,1,1,1.5989999155863188e-06
1459,56781,1,1,1,1.5339992387453094e-06
1460,64982,1,1,1,1.4770002962904982e-06
1461,73177,1,1,1,1.7079992176149972e-06
1462,73178,1,1,1,1.6599997252342291e-06
1463,7663,1,1,1,2.069999936793465e-06
1464,24049,1,1,1,1.67500002135057e-06
1465,7682,1,1,1,1.6140002117026597e-06
1466,24098,1,1,1,1.829000211728271e-06
1467,56881,1,1,1,1.6599997252342291e-06
1468,24115,1,1,1,1.776999852154404e-06
1469,32318,1,1,1,2.5170002118102275e-06
1470,32319,1,1,1,1.6599997252342291e-06
1471,48709,1,1,1,1.7310003386228345e-06
1472,56906,1,1,1,1.4500001270789653e-06
1473,24159,1,1,1,1.4509996617562138e-06
1474,48747,1,1,1,2.1759997252956964e-06
1475,40580,1,1,1,1.8849996195058338e-06
1476,40581,1,1,1,2.3370002963929437e-06
1477,40583,1,0,0,1.1040001481887884e-06
1478,56966,1,1,1,1.7719994502840564e-06
1479,65159,1,1,1,3.203000233042985e-06
1480,32445,1,1,1,1.9740000425372273e-06
1481,32446,1,1,1,1.635999979043845e-06
1482,40668,1,1,1,2.1239993657218292e-06
1483,81653,1,1,1,2.073000359814614e-06
1484,16118,1,1,1,5.486000191012863e-06
1485,81656,1,1,1,3.3850001273094676e-06
1486,32506,1,1,1,2.7999994927085936e-06
1487,81661,1,1,1,1.9000008251168765e-06
1488,40710,1,1,1,2.0799998310394585e-06
1489,73480,1,1,1,1.7780002963263541e-06
1490,73484,1,1,1,1.800999598344788e-06
1491,24337,1,1,1,1.6629992387606762e-06
1492,73495,1,1,1,2.1559999368037097e-06
1493,40736,1,1,1,1.7299998944508843e-06
1494,57121,1,1,1,1.5670002539991401e-06
1495,65320,1,1,1,1.669000084802974e-06
1496,7979,1,1,1,1.7540005501359701e-06
1497,73516,1,1,1,1.6910007616388611e-06
1498,16176,1,1,1,1.4950001059332862e-06
1499,48961,1,1,1,1.8439995983499102e-06
1500,8005,2,1,1,2.363999556109775e-06
1501,16205,1,1,1,1.8300006559002213e-06
1502,8019,1,1,1,1.7330003174720332e-06
1503,40811,1,1,1,1.4930001270840876e-06
1504,65389,1,1,1,1.9270000848337077e-06
1505,49006,1,1,1,1.7399997886968777e-06
1506,40820,1,1,1,1.7050006135832518e-06
1507,49014,1,1,1,1.7069996829377487e-06
1508,49018,1,0,0,1.3299995771376416e-06
1509,57207,1,1,1,1.907000296341721e-06
1510,40825,1,1,1,1.696000254014507e-06
1511,32636,1,1,1,1.728999450278934e-06
1512,32646,1,1,1,1.6999993022182025e-06
1513,57226,1,1,1,1.5549994714092463e-06
1514,73619,1,1,1,1.7050006135832518e-06
1515,73622,1,1,1,1.5790001270943321e-06
1516,8098,1,1,1,1.6760004655225202e-06
1517,8115,1,1,1,1.8379996618023142e-06
1518,65461,1,1,1,1.4600000213249587e-06
1519,49085,1,1,1,1.4779998309677467e-06
1520,16329,1,1,1,1.8270002328790724e-06
1521,73692,1,1,1,1.658999281062279e-06
1522,73700,1,1,1,1.6029998732847162e-06
1523,24552,1,1,1,1.511999471404124e-06
1524,16361,1,1,1,1.5600007827742957e-06
1525,49139,1,1,1,1.8399996406515129e-06
1526,16375,1,1,1,1.823000275180675e-06
1527,8184,1,1,1,1.4840006770100445e-06
1528,81919,1,1,1,1.8529999579186551e-06
1529,49936,2,1,1,2.1990008463035338e-06
1530,980,2,1,1,2.748000042629428e-06
1531,75143,2,1,1,2.2469994291896e-06
1532,17835,2,1,1,2.426999344606884e-06
1533,83816,2,1,1,2.1220002963673323e-06
1534,10298,2,1,1,2.207999386882875e-06
1535,26957,2,1,1,2.1429996195365675e-06
1536,27119,2,1,1,2.2129997887532227e-06
1537,68824,2,1,1,2.2680005713482387e-06
1538,36085,2,1,1,2.4470000425935723e-06
1539,3750,2,1,1,2.4510000002919696e-06
1540,12039,2,1,1,2.7590003810473718e-06
1541,29081,2,1,1,2.7209998734178953e-06
1542,78638,2,1,1,2.136000148311723e-06
1543,54250,2,1,1,3.788999492826406e-06
1544,87044,3,1,1,3.046000529138837e-06
1545,29815,2,1,1,2.0110001059947535e-06
1546,21803,2,1,1,2.0470006347750314e-06
1547,13993,2,1,1,2.3060001694830135e-06
1548,88091,2,1,1,2.1500000002561137e-06
1549,39378,2,1,1,2.189999577240087e-06
1550,16390,2,2,1,4.726999577542301e-06
1551,83277,3,1,0,1.9409999367780983e-06
1552,8210,2,2,1,4.124000042793341e-06
1553,43491,3,1,0,1.8020000425167382e-06
1554,43494,2,0,0,1.4439992810366675e-06
1555,32796,2,2,1,4.859000000578817e-06
1556,32797,2,2,1,4.405999789014459e-06
1557,39827,2,1,0,1.5900004655122757e-06
1558,82997,2,0,0,1.267999323317781e-06
1559,16413,2,2,1,4.094999894732609e-06
1560,17692,2,1,0,1.4050001482246444e-06
1561,28339,2,0,0,1.401000190526247e-06
1562,32803,2,2,1,4.196999725536443e-06
1563,24637,2,2,1,4.180999894742854e-06
1564,8254,2,2,1,4.206000085105188e-06
1565,8263,3,2,1,4.487000296649057e-06
1566,87966,2,1,0,1.5270006770151667e-06
1567,57419,3,2,1,4.307999915909022e-06
1568,36721,2,1,0,1.4120005289441906e-06
1569,8270,2,2,1,3.907000063918531e-06
1570,57424,2,2,1,3.6669998735305853e-06
1571,67225,2,1,0,1.4919996829121374e-06
1572,9818,4,1,1,2.8599997676792555e-06
1573,65620,2,2,1,3.7740001062047668e-06
1574,73829,2,2,1,4.282000190869439e-06
1575,51218,2,1,0,1.4090001059230417e-06
1576,32872,2,2,1,3.826000465778634e-06
1577,8308,2,2,1,3.916000423487276e-06
1578,65659,2,2,1,4.241999704390764e-06
1579,83043,2,1,0,1.493999661761336e-06
1580,65660,2,2,1,4.12700046581449e-06
1581,41086,2,2,1,3.873999958159402e-06
1582,83219,2,1,0,1.5529994925600477e-06
1583,17036,2,0,0,1.4659999578725547e-06
1584,16513,2,2,2,4.105999323655851e-06
1585,16514,2,2,1,4.106000233150553e-06
1586,132,2,2,1,4.482999429455958e-06
1587,8325,2,2,1,4.420000550453551e-06
1588,32903,2,2,1,4.428000465850346e-06
1589,65675,2,2,1,4.045999958179891e-06
1590,70767,2,1,0,1.481999788666144e-06
1591,141,2,2,1,3.9300002754316665e-06
1592,32910,2,2,2,3.366999408171978e-06
1593,49298,2,2,2,3.385999661986716e-06
1594,82069,2,2,1,3.92299989471212e-06
1595,67710,2,1,0,1.3959997886558995e-06
1596,82073,2,2,1,4.288000127417035e-06
1597,16541,2,2,1,3.811000169662293e-06
1598,63639,2,1,0,1.491000148234889e-06
1599,41117,2,2,1,3.9630003811907955e-06
1600,24733,2,2,1,4.042999535158742e-06
1601,24734,2,2,1,4.374999662104528e-06
1602,36664,2,1,0,1.3959997886558995e-06
1603,73896,2,2,1,4.069000169693027e-06
1604,32941,2,2,1,4.411999725562055e-06
1605,32946,2,2,1,4.092999915883411e-06
1606,32947,2,2,1,5.712000529456418e-06
1607,32949,2,2,1,4.197999260213692e-06
1608,65719,2,2,1,4.644000000553206e-06
1609,183,2,2,1,3.918999937013723e-06
1610,8377,2,2,1,4.053000338899437e-06
1611,8380,2,2,1,4.273999365977943e-06
1612,76891,2,1,0,1.4179995559970848e-06
1613,65726,2,2,1,3.7620002331095748e-06
1614,88573,3,1,0,1.7359998309984803e-06
1615,23435,2,0,0,1.3419994502328336e-06
1616,65727,2,2,1,3.995000042777974e-06
1617,48559,2,1,0,1.3989993021823466e-06
1618,32969,2,2,1,4.120000085094944e-06
1619,39645,2,1,0,1.454999619454611e-06
1620,24782,2,2,1,3.962999471696094e-06
1621,70769,2,1,0,1.3939998098067008e-06
1622,24783,2,2,1,4.43399949290324e-06
1623,73937,2,2,1,4.033000550407451e-06
1624,73942,2,2,1,3.805000233114697e-06
1625,84532,2,1,0,1.5040004655020311e-06
1626,2648,4,1,1,4.0469994928571396e-06
1627,222,2,2,1,4.438000360096339e-06
1628,223,2,2,1,3.372999344719574e-06
1629,230,2,2,1,4.0499999158782884e-06
1630,82960,2,1,0,1.7749998733052053e-06
1631,2391,3,0,0,1.6710000636521727e-06
1632,24816,2,2,1,3.9379992813337594e-06
1633,59522,2,1,0,1.3799999578623101e-06
1634,36708,2,0,0,1.3449998732539825e-06
1635,41209,2,2,1,4.439999429450836e-06
1636,42861,2,1,0,1.4550005289493129e-06
1637,41210,2,2,1,4.526999873633031e-06
1638,41212,2,2,1,4.137999894737732e-06
1639,82174,2,2,1,4.0169998101191595e-06
1640,49408,2,2,1,3.96899940824369e-06
1641,82177,2,2,1,4.219999937049579e-06
1642,8451,2,2,1,1.004899968393147e-05
1643,15315,2,1,0,1.6049998521339148e-06
1644,33031,2,2,1,4.161999640928116e-06
1645,45955,2,1,0,1.3860008039046079e-06
1646,8478,2,2,1,4.0499999158782884e-06
1647,16672,2,2,1,3.6579995139618404e-06
1648,24867,2,2,1,4.369000635051634e-06
1649,16682,2,2,1,4.128000000491738e-06
1650,316,5,2,2,6.074000339140184e-06
1651,49469,2,2,1,3.954999556299299e-06
1652,328,2,2,1,3.901000127370935e-06
1653,333,2,2,1,3.977999767812435e-06
1654,336,2,2,1,3.821000063908286e-06
1655,65874,2,2,1,4.0349996197619475e-06
1656,82259,2,2,1,3.837999429379124e-06
1657,340,3,2,1,4.3119998736074194e-06
1658,56591,2,1,0,1.4620000001741573e-06
1659,341,2,2,1,3.612000000430271e-06
1660,74069,2,2,1,3.6500005080597475e-06
1661,52550,2,1,0,1.4269999155658297e-06
1662,33113,2,2,1,4.204999640933238e-06
1663,82265,2,2,1,3.680999725474976e-06
1664,33115,2,2,1,4.194000212009996e-06
1665,24928,2,2,1,3.455000296526123e-06
1666,24929,2,2,1,3.881999873556197e-06
1667,24939,2,1,0,1.436999809811823e-06
1668,65891,2,2,1,3.920999915862922e-06
1669,33126,2,2,1,3.858000127365813e-06
1670,8555,2,2,1,6.289000339165796e-06
1671,367,2,2,1,4.374999662104528e-06
1672,65907,2,2,1,3.750999894691631e-06
1673,53303,2,1,0,1.5050000001792796e-06
1674,53304,2,0,0,1.3499993656296283e-06
1675,8566,3,2,1,4.833000275539234e-06
1676,41340,2,2,2,3.358999492775183e-06
1677,82304,2,2,1,3.977000233135186e-06
1678,78498,2,1,0,1.422000423190184e-06
1679,33154,2,2,1,4.252000508131459e-06
1680,41347,2,2,1,3.67499978892738e-06
1681,34822,2,1,0,1.4229999578674324e-06
1682,41350,2,2,1,4.033000550407451e-06
1683,82313,2,2,1,3.539999852364417e-06
1684,78552,2,1,0,1.4900006135576405e-06
1685,13805,2,0,0,1.3580001905211248e-06
1686,82316,2,2,1,3.90900004276773e-06
1687,82317,2,2,1,3.816000571532641e-06
1688,398,2,2,1,3.994000508100726e-06
1689,396,2,2,1,3.8610005503869615e-06
1690,77895,2,1,0,1.5069999790284783e-06
1691,49562,2,2,1,3.930999810108915e-06
1692,60610,2,1,0,1.508999957877677e-06
1693,418,2,2,1,3.5680004657479003e-06
1694,65967,2,2,1,3.7669997254852206e-06
1695,44075,2,1,0,1.3000008038943633e-06
1696,65971,2,2,1,3.6559995351126418e-06
1697,449,2,2,1,4.081999577465467e-06
1698,80289,2,1,0,1.430999873264227e-06
1699,453,2,2,1,4.020999767817557e-06
1700,25031,2,2,1,3.953000486944802e-06
1701,462,2,2,1,3.6810006349696778e-06
1702,57811,2,2,1,3.989999640907627e-06
1703,45492,2,1,0,1.4859997463645414e-06
1704,63008,2,0,0,1.4730003385921009e-06
1705,25044,2,2,1,3.6729998100781813e-06
1706,8103,2,1,0,1.4710003597429022e-06
1707,33248,2,2,1,4.606000402418431e-06
1708,25059,2,2,1,4.3149993871338665e-06
1709,30006,2,1,0,1.5659998098271899e-06
1710,25065,2,2,1,3.828999979305081e-06
1711,49649,2,2,1,4.023999281344004e-06
1712,55113,2,1,0,1.6520007193321362e-06
1713,49652,2,2,1,4.159000127401669e-06
1714,8694,2,2,1,4.206000085105188e-06
1715,16889,2,2,1,4.069000169693027e-06
1716,2806,3,1,0,1.7890006347442977e-06
1717,8698,2,2,1,2.9128999813110568e-05
1718,49663,2,2,1,5.69300027564168e-06
1719,16900,2,2,1,3.997999556304421e-06
1720,53256,3,1,0,2.4660002964083105e-06
1721,56771,2,0,0,1.5589994291076437e-06
1722,25094,2,2,1,3.7950003388687037e-06
1723,74246,2,2,1,3.6129995351075195e-06
1724,65478,3,1,0,1.7100001059588976e-06
1725,10400,2,0,0,1.3199996828916483e-06
1726,16904,2,2,1,3.739000021596439e-06
1727,62142,2,1,0,1.5930008885334246e-06
1728,25097,2,2,1,4.362000254332088e-06
1729,49690,2,2,1,3.906999154423829e-06
1730,2406,2,1,0,1.452000105928164e-06
1731,33307,2,2,1,3.5499997466104105e-06
1732,49692,2,2,1,4.481000360101461e-06
1733,33308,2,2,1,4.657999852497596e-06
1734,50017,2,1,0,4.149000233155675e-06
1735,49696,2,2,1,4.473000444704667e-06
1736,39690,2,1,0,1.5369996617664583e-06
1737,33314,2,2,1,3.6829997043241747e-06
1738,33315,2,2,1,3.8550006138393655e-06
1739,550,2,2,1,4.2219999158987775e-06
1740,552,2,2,1,3.53700033883797e-06
1741,16333,3,1,0,1.728999450278934e-06
1742,82482,2,2,1,3.4200002119177952e-06
1743,71598,2,1,0,1.5380001059384085e-06
1744,82484,2,2,1,4.025000635010656e-06
1745,58866,2,1,0,1.4349998309626244e-06
1746,33333,2,2,1,4.26399947173195e-06
1747,33339,2,2,1,3.6760002330993302e-06
1748,31193,2,1,0,1.4000006558489986e-06
1749,45337,3,1,1,2.4670007405802608e-06
1750,13106,2,1,1,2.0679999579442665e-06
1751,33345,2,2,1,3.89300021197414e-06
1752,74305,2,2,1,4.044999514007941e-06
1753,57928,2,2,1,3.764999746636022e-06
1754,8787,2,2,1,3.7059999158373103e-06
1755,8793,2,2,1,3.956000000471249e-06
1756,11635,2,1,0,1.440000232832972e-06
1757,33369,2,2,1,3.475999619695358e-06
1758,36546,2,1,0,1.3720000424655154e-06
1759,78168,2,0,0,1.2820000847568735e-06
1760,25188,2,2,1,3.7779991544084623e-06
1761,25193,2,2,1,3.935999302484561e-06
1762,618,2,2,1,3.710999408212956e-06
1763,25196,2,2,1,3.993999598606024e-06
1764,623,2,2,1,3.571999513951596e-06
1765,63179,2,1,0,1.3509998098015785e-06
1766,82547,2,2,1,4.262999937054701e-06
1767,17012,2,2,1,3.4810000215657055e-06
1768,86180,2,1,0,1.4269999155658297e-06
1769,87079,2,0,0,1.4480001482297666e-06
1770,82549,2,2,1,3.966999429394491e-06
1771,49785,2,2,1,4.126999556319788e-06
1772,49789,2,2,1,3.952000042772852e-06
1773,74367,2,2,1,3.949000529246405e-06
1774,17026,2,2,1,4.229999831295572e-06
1775,8835,2,2,1,3.7239997254800983e-06
1776,74370,2,2,1,3.697000465763267e-06
1777,72542,2,1,0,1.4469997040578164e-06
1778,8837,2,2,1,3.929999365936965e-06
1779,10409,3,1,0,1.8199998521595262e-06
1780,66184,2,2,1,3.358999492775183e-06
1781,70732,5,1,0,2.593999852251727e-06
1782,41620,2,2,1,3.731999640876893e-06
1783,17053,2,2,1,3.926000317733269e-06
1784,2265,2,1,0,1.4479992387350649e-06
1785,58014,2,2,1,3.6789997466257773e-06
1786,58016,2,2,1,3.6219998946762644e-06
1787,82914,2,1,0,1.4379993444890715e-06
1788,66218,2,2,1,3.347000529174693e-06
1789,77457,3,1,0,1.7009997463901527e-06
1790,79293,4,1,1,2.8330005079624243e-06
1791,41650,2,2,1,4.286999683245085e-06
1792,86534,2,1,0,1.35000027512433e-06
1793,49846,2,2,1,4.286999683245085e-06
1794,33462,2,2,1,4.200999683234841e-06
1795,83810,2,1,0,1.3510007192962803e-06
1796,697,2,2,1,4.214000000501983e-06
1797,11474,2,1,0,1.3829994713887572e-06
1798,701,2,2,1,5.5180007620947435e-06
1799,8901,2,2,1,3.755999387067277e-06
1800,81767,2,1,0,1.3580001905211248e-06
1801,712,2,2,1,3.960999492846895e-06
1802,82633,2,2,1,3.850000211969018e-06
1803,8906,2,2,1,4.167999577475712e-06
1804,33487,2,2,1,3.664000360004138e-06
1805,66264,2,2,1,3.8989992390270345e-06
1806,728,2,2,1,3.6310002542450093e-06
1807,729,2,2,1,4.066999281349126e-06
1808,14322,2,1,0,1.4099996406002901e-06
1809,66269,2,2,1,4.069000169693027e-06
1810,41696,2,2,1,3.59699970431393e-06
1811,41698,2,2,1,3.934999767807312e-06
1812,753,2,2,1,4.065000211994629e-06
1813,754,2,2,1,4.135999915888533e-06
1814,17154,2,2,1,3.6709998312289827e-06
1815,47534,2,1,0,1.3239996405900456e-06
1816,17155,2,2,1,3.3819997042883188e-06
1817,36706,3,1,0,1.6410003809141926e-06
1818,41738,2,2,1,3.913999535143375e-06
1819,779,2,2,1,4.359000740805641e-06
1820,58123,2,2,1,3.870000000461005e-06
1821,12068,2,1,0,1.356000211671926e-06
1822,58126,2,2,1,4.01800025429111e-06
1823,20273,2,1,0,1.4229999578674324e-06
1824,78656,2,0,0,1.4430006558541209e-06
1825,58129,2,2,1,4.045999958179891e-06
1826,33563,2,2,1,4.336000529292505e-06
1827,33564,2,2,1,4.1410003177588806e-06
1828,33571,2,2,2,3.838999873551074e-06
1829,25405,2,2,1,3.789999936998356e-06
1830,74559,2,2,1,4.196000190859195e-06
1831,74561,2,2,1,3.925000783056021e-06
1832,82755,2,2,1,4.090000402356964e-06
1833,49994,2,2,1,3.870000000461005e-06
1834,88074,2,1,0,1.345999407931231e-06
1835,74577,2,2,1,3.778000063903164e-06
1836,25968,2,1,0,1.4200004443409853e-06
1837,74578,2,2,1,3.795999873545952e-06
1838,74581,3,2,1,4.816999535250943e-06
1839,29652,2,1,0,1.3989993021823466e-06
1840,50016,2,2,1,4.002999958174769e-06
1841,41840,2,2,1,3.884999387082644e-06
1842,884,2,2,1,3.5620005292003043e-06
1843,885,2,2,1,3.4929998946608976e-06
1844,58441,3,1,0,1.6639996829326265e-06
1845,77664,3,0,0,1.5519999578827992e-06
1846,41845,2,2,1,4.069999704370275e-06
1847,28058,2,1,0,1.4719998944201507e-06
1848,88794,3,0,0,1.5300001905416138e-06
1849,66428,2,2,1,4.244000592734665e-06
1850,16372,2,1,0,1.3959997886558995e-06
1851,41858,2,2,1,3.1199997465591878e-06
1852,17290,2,2,2,3.4529994081822224e-06
1853,25482,2,2,1,3.7380004869191907e-06
1854,83955,2,1,0,1.32000059238635e-06
1855,60016,2,0,0,1.4200004443409853e-06
1856,17293,2,2,1,4.137999894737732e-06
1857,14066,2,1,0,1.3509998098015785e-06
1858,56792,2,0,0,6.075999408494681e-06
1859,33693,2,2,1,3.7909994716756046e-06
1860,50083,2,2,1,3.9599999581696466e-06
1861,33720,2,2,1,5.359999704523943e-06
1862,52216,2,1,0,1.3600001693703234e-06
1863,58297,2,2,1,4.481000360101461e-06
1864,953,2,2,1,4.0439999793306924e-06
1865,33721,2,2,1,3.699000444612466e-06
1866,39584,2,1,0,1.4170000213198364e-06
1867,58300,2,2,1,3.5140001273248345e-06
1868,21450,2,1,0,1.3789995136903599e-06
1869,82874,2,2,1,3.6620003811549395e-06
1870,75025,2,1,0,1.314000655838754e-06
1871,3997,2,0,0,1.3130002116668038e-06
1872,33724,2,2,1,4.230000740790274e-06
1873,86420,2,1,0,1.3049993867753074e-06
1874,41935,2,2,1,3.6999999792897142e-06
1875,54400,2,1,0,1.3799999578623101e-06
1876,66516,2,2,1,3.8000007407390513e-06
1877,33750,2,2,1,3.5229995773988776e-06
1878,82911,2,2,1,3.7910003811703064e-06
1879,33765,2,2,1,3.627000296546612e-06
1880,999,2,2,1,3.9930000639287755e-06
1881,41970,3,2,1,4.133999937039334e-06
1882,52267,2,1,0,1.3030003174208105e-06
1883,25587,2,2,1,3.5570001273299567e-06
1884,41971,2,2,1,4.509000063990243e-06
1885,66553,3,2,1,4.51199957751669e-06
1886,58372,2,2,1,3.7059999158373103e-06
1887,52493,2,1,0,1.351999344478827e-06
1888,58377,2,2,1,3.628000740718562e-06
1889,58379,2,2,1,3.4000004234258085e-06
1890,74783,2,2,1,3.913000000466127e-06
1891,50222,2,2,1,3.480000486888457e-06
1892,50242,2,2,1,3.8670004869345576e-06
1893,42053,2,2,1,3.8790003600297496e-06
1894,83014,2,2,1,3.642000592662953e-06
1895,33863,2,2,1,4.007999450550415e-06
1896,25676,2,2,1,3.3749993235687725e-06
1897,13991,3,1,0,1.8549999367678538e-06
1898,33868,3,2,1,2.6489997253520414e-06
1899,83025,2,2,1,3.8010002754162997e-06
1900,17514,2,2,1,4.1350003812112845e-06
1901,50305,2,2,1,3.546000698406715e-06
1902,9346,2,2,1,3.4320000850129873e-06
1903,85972,2,1,0,1.297999915550463e-06
1904,1153,3,2,1,4.626000190910418e-06
1905,22178,2,1,0,1.4620000001741573e-06
1906,50311,2,2,1,4.133000402362086e-06
1907,1163,2,2,1,3.9480000850744545e-06
1908,58513,2,2,1,3.5560005926527083e-06
1909,11468,2,1,0,1.3239996405900456e-06
1910,58516,2,2,1,3.5080001907772385e-06
1911,58529,2,2,1,3.5690000004251488e-06
1912,58533,2,2,1,3.4799995773937553e-06
1913,9385,2,2,1,3.364999429322779e-06
1914,9388,2,2,1,3.916000423487276e-06
1915,74928,2,2,1,3.4600006983964704e-06
1916,50359,2,2,1,2.996999683091417e-06
1917,33976,2,2,1,3.524000021570828e-06
1918,50374,2,2,1,3.899999683198985e-06
1919,66800,2,2,1,3.4659997254493646e-06
1920,50446,2,2,2,2.8869999368907884e-06
1921,5251,2,1,1,2.190000486734789e-06
1922,1295,2,2,1,3.6309993447503075e-06
1923,71684,2,1,0,1.3669996405951679e-06
1924,1297,2,2,1,3.854000169667415e-06
1925,75031,2,2,1,5.208000402490143e-06
1926,83223,2,2,1,3.852000190818217e-06
1927,83225,3,2,1,4.610999894794077e-06
1928,17690,2,2,1,4.739000360132195e-06
1929,25884,2,2,1,3.850000211969018e-06
1930,32348,2,1,0,1.3900007616030052e-06
1931,9504,2,2,1,3.991000085079577e-06
1932,58657,2,2,1,3.6870005715172738e-06
1933,1933,2,1,0,1.3779999790131114e-06
1934,58659,2,2,1,8.760000127949752e-06
1935,42277,2,2,1,5.015000169805717e-06
1936,58674,2,2,1,3.92299989471212e-06
1937,83253,2,2,1,4.307999915909022e-06
1938,75068,2,2,1,3.717000254255254e-06
1939,83263,2,2,1,3.5320008464623243e-06
1940,70905,3,1,0,2.0260004021110944e-06
1941,75072,2,2,1,4.300000000512227e-06
1942,68786,2,1,0,1.505999534856528e-06
1943,75073,2,2,1,3.7479994716704823e-06
1944,14560,2,1,0,1.481999788666144e-06
1945,66879,2,2,1,3.8569996831938624e-06
1946,78173,2,1,0,1.463999979023356e-06
1947,66884,2,2,1,3.8179996408871375e-06
1948,6440,2,1,0,1.407000127073843e-06
1949,66885,2,2,1,3.946000106225256e-06
1950,66886,2,2,1,4.260000423528254e-06
1951,58836,2,1,0,1.508999957877677e-06
1952,9550,2,2,1,3.6159999581286684e-06
1953,9911,2,1,0,1.3789995136903599e-06
1954,34132,2,2,1,4.200999683234841e-06
1955,75093,2,2,1,3.7929994505248033e-06
1956,79188,2,1,0,1.4379993444890715e-06
1957,67113,2,0,0,1.430999873264227e-06
1958,75092,3,2,1,3.950999598600902e-06
1959,14557,2,1,0,1.4200004443409853e-06
1960,60011,2,0,0,1.321999661740847e-06
1961,75096,2,2,1,4.069999704370275e-06
1962,75101,2,2,1,3.9360002119792625e-06
1963,50532,3,2,1,4.417999662109651e-06
1964,72175,2,1,0,1.3079998097964562e-06
1965,50543,2,2,1,4.339999577496201e-06
1966,50544,2,2,1,3.7910003811703064e-06
1967,66927,2,2,1,4.045000423502643e-06
1968,16212,2,1,0,1.4689994713990018e-06
1969,50547,2,2,1,3.701999958138913e-06
1970,50548,2,2,1,3.696000021591317e-06
1971,34164,2,2,1,3.5709999792743474e-06
1972,50550,3,2,1,4.4899998101755045e-06
1973,5402,2,1,0,1.4019997252034955e-06
1974,5744,2,0,0,1.3280005077831447e-06
1975,50554,2,2,1,3.84499981009867e-06
1976,42363,2,2,1,3.6920000638929196e-06
1977,1404,2,2,1,4.1410003177588806e-06
1978,42584,2,1,0,1.3720000424655154e-06
1979,9601,2,2,1,4.089999492862262e-06
1980,55441,2,1,0,1.481999788666144e-06
1981,42373,2,2,1,4.434000402397942e-06
1982,36459,2,1,0,1.3660001059179194e-06
1983,42375,2,2,1,4.2339997889939696e-06
1984,42377,2,2,1,3.680999725474976e-06
1985,66955,2,2,1,3.760000254260376e-06
1986,42379,3,2,1,4.45099976786878e-06
1987,71102,2,1,0,1.3879998732591048e-06
1988,66973,2,2,1,3.344000106153544e-06
1989,421,3,1,0,3.499999365885742e-06
1990,42399,2,2,1,3.59699970431393e-06
1991,26023,2,2,1,3.9719998312648386e-06
1992,58793,2,2,1,3.7520003388635814e-06
1993,50605,2,2,1,3.885000296577346e-06
1994,58798,2,2,1,3.8670004869345576e-06
1995,18781,2,1,0,1.3859998944099061e-06
1996,31878,2,0,0,1.2700002116616815e-06
1997,9647,2,2,1,3.3149999580928124e-06
1998,66989,2,2,1,3.7629997677868232e-06
1999,75185,2,2,1,3.4139993658754975e-06
2000,50606,2,2,1,3.9060005292412825e-06
2001,83863,2,1,0,1.3749995559919626e-06
2002,61247,3,1,1,2.683999809960369e-06
2003,50614,2,2,1,3.797999852395151e-06
2004,72894,2,1,0,1.2640002751140855e-06
2005,66999,3,2,1,4.0619997889734805e-06
2006,81698,2,1,0,1.4290008039097302e-06
2007,50618,2,2,1,3.989999640907627e-06
2008,1468,2,2,1,4.625999281415716e-06
2009,50622,2,2,1,3.7189993236097507e-06
2010,51692,2,1,0,1.4159995771478862e-06
2011,57205,4,1,1,2.6699999580159783e-06
2012,48389,2,1,1,2.2790000002714805e-06
2013,9669,2,2,1,4.086999979335815e-06
2014,9679,2,2,1,4.202000127406791e-06
2015,52919,2,1,0,1.353000698145479e-06
2016,83412,2,2,1,4.17159999415162e-05
2017,9685,2,2,1,4.298999556340277e-06
2018,83415,2,2,1,3.6559995351126418e-06
