pos,vertex,degree,p_size,cliques,seconds
254,131078,1,0,0,1.219999830937013e-06
255,131080,1,1,1,2.3860000055719865e-06
256,9,1,1,1,2.176999942093971e-06
257,131082,1,1,1,2.9359998734435067e-06
258,11,1,1,1,1.936999979079701e-06
259,12,1,0,0,1.4780000583414221e-06
260,13,1,1,1,2.153000195903587e-06
261,131085,1,1,1,3.296000159025425e-06
262,131086,1,1,1,2.4759999632806284e-06
263,131088,1,1,1,1.827000005505397e-06
264,131089,1,0,0,1.199000053020427e-06
265,17,1,1,1,2.1070000002509914e-06
266,131090,1,1,1,2.5620001906645484e-06
267,131092,1,1,1,2.2560000161320204e-06
268,131093,1,1,1,1.7639999896346126e-06
269,131094,1,0,0,1.1330000688758446e-06
270,131095,1,1,1,2.350999920963659e-06
271,24,1,1,1,2.2369999896909576e-06
272,131097,1,1,1,2.3400000372930663e-06
273,131096,1,1,1,2.8280001060920767e-06
274,131099,1,1,1,1.9130000055156415e-06
275,131100,1,0,0,1.2359998891042778e-06
276,28,1,1,1,1.9130000055156415e-06
277,29,1,0,0,1.216999862663215e-06
278,30,1,1,1,2.1410000954347197e-06
279,32,1,1,1,1.6859999050211627e-06
280,131101,1,1,1,1.5830000847927295e-06
281,131102,1,0,0,1.2190000688860891e-06
282,34,1,1,1,2.691999952730839e-06
283,36,1,1,1,1.7559998468641425e-06
284,131109,1,1,1,2.424000058454112e-06
285,38,1,1,1,1.6599999526079046e-06
286,131103,1,1,1,1.973000053112628e-06
287,40,1,1,1,2.1319999632396502e-06
288,131105,1,1,1,1.6520000372111099e-06
289,131106,1,0,0,1.1740000900317682e-06
290,131107,1,1,1,1.9089998204435688e-06
291,131108,1,1,1,2.423000069029513e-06
292,45,1,1,1,1.8230000478069996e-06
293,131111,1,1,1,2.7630001113720937e-06
294,47,1,1,1,2.0280001535866177e-06
295,131113,1,1,1,2.447999804644496e-06
296,49,1,1,1,2.373999905103119e-06
297,131114,1,1,1,1.9509998310240917e-06
298,131115,1,0,0,1.261000079466612e-06
299,51,1,1,1,1.8440000530972611e-06
300,131116,1,1,1,2.6420000267535215e-06
301,131117,1,1,1,2.0069999209226808e-06
